variable,lambda,kappa
model,0.7121352807479238,0.3873630645297445
model,0.7781436122866663,0.31020097867954183
model,0.3343495952467406,0.27540760964605326
model,0.6727139124220239,0.2882048264711736
model,0.7141397226889673,0.3176719337221462
model,0.6164596057275926,0.3591701036892472
model,0.6866369416818572,0.3657083392203326
model,0.622252697625555,0.25184374360819334
model,0.9829505458771023,0.7045086861921821
model,0.6172172576501056,0.2680727255179274
model,0.6631656623619487,0.37649545072865515
model,0.9493320685133587,0.472574243620504
model,0.5990629987362825,0.29060076534833723
model,0.4736647010968738,0.2220688817967052
model,0.6233490372241045,0.23394659650776908
model,0.5312570936932703,0.272066116058239
model,0.5672948794538156,0.32700983009993895
model,0.22172840458864918,0.2334103557380853
model,0.8247326786776727,0.2614100806815829
model,0.5856372297129643,0.26462522202796007
model,0.8148489979837045,0.3773428898704635
model,0.9417146559648313,0.5664975085109609
model,0.6098500166815599,0.2689318841753317
model,0.891083351256967,0.4916158672574141
model,0.6407020805929363,0.3405573046365819
model,0.5631013075899367,0.2126463293651929
model,0.7579844152512228,0.29147573699034407
model,0.7243780586270196,0.2735754175701294
model,0.8467975784451519,0.42413961543787043
model,0.6846501407777315,0.33882495072758473
model,0.37174202875185786,0.2721892008187438
model,0.7285986327327931,0.3579360264802424
model,0.4279626683447983,0.19278091746502637
model,0.9478376644392524,0.5002134241377216
model,0.8660617194827944,0.4256180266619024
model,0.5152288556266477,0.24179919727094668
model,0.5547849193542187,0.2473509309223238
model,0.6564695202743364,0.23362447169170297
model,0.6528797115830426,0.22637047607636573
model,0.6821225875842029,0.271238546047927
model,0.7772296180978456,0.40006256494379755
model,0.533426710781953,0.20484080892474513
model,0.8806529849172358,0.4337838654314007
model,0.7817502313932848,0.30896920513734916
model,0.44584345222837685,0.2158558744177162
model,0.9999338930386481,0.5704939659516965
model,0.7745293125599119,0.387889260495606
model,0.5560944726719985,0.22447592372961736
model,0.5468609382834894,0.2362889012761824
model,0.6002970500346881,0.23670244461944234
model,0.7305558788104589,0.3162433168980388
model,0.5677510972822118,0.2498154978760169
model,0.7958264710295558,0.25332436685883586
model,0.22084371595312233,0.2194375163464442
model,0.7916514312865093,0.4275165493515888
model,0.6236540237187183,0.21757811922271192
model,0.97315558927504,0.42598215695620945
model,0.7873558994783442,0.3567567770470491
model,0.9450272269661545,0.4352216685131874
model,0.4660516608365976,0.2422769110015988
model,0.49679491206696585,0.22789408668993574
model,0.7696726369121993,0.34004228416415666
model,0.8173744635541088,0.3333311808337156
model,0.6822636869492731,0.3672767393028295
model,0.6924607987203569,0.29056142040305993
model,0.7486331705926642,0.33395401419934445
model,0.716670007053783,0.32003751637908107
model,0.9613990304386744,0.5115202342081699
model,0.5300591132908745,0.2540518184308356
model,0.98574244439661,0.4136848338902449
model,0.6941536022347127,0.27338945758252287
model,0.7353298771077207,0.30000921514695594
model,0.752611546629459,0.36464922310293446
model,0.7478768655320356,0.2929116292599231
model,0.5765320513652064,0.22245071414548154
model,0.45269548934615056,0.2319572451285147
model,0.9404345949544543,0.6145855771394032
model,0.7119307655366649,0.29508620254140416
model,0.8099942313415506,0.40786747202842233
model,0.6453460592019151,0.26189474070867674
model,0.9999338930386481,0.8567897802105325
model,0.7383331952736067,0.23863929353462046
model,0.8938628144725597,0.4478960497973435
model,0.6587786813407387,0.26291952218284004
model,0.550605903986101,0.218826720190304
model,0.7430079844493327,0.42788623603843506
model,0.8412603841811039,0.4676133577558337
model,0.670365709034053,0.32214944590317296
model,0.8163172890180417,0.4447403736640443
model,0.701759490366189,0.3141009672980268
model,0.5690372356358316,0.30418451947115493
model,0.713229448759533,0.37646914913360613
model,0.6053820636899497,0.30270910476807106
model,0.6850329350287435,0.21857680982611388
model,0.6261346801144253,0.21446745272474588
model,0.4874272301482989,0.285674486627354
model,0.5860446241259477,0.26791242216409794
model,0.6548397122229077,0.37030688231354336
model,0.887329480271881,0.6524051689773711
model,0.8219540916433626,0.3561072790173952
model,0.7477998275802377,0.46703518361562674
model,0.12862628350486138,0.2181603343949501
model,0.8189038139649458,0.3830398490826838
model,0.7408922943452567,0.3734853200586687
model,0.7210452824641486,0.4185375801791224
model,0.31885967021903006,0.1562383980959145
model,0.9659696910457696,0.5075853277624655
model,0.857523217856199,0.40075081909403276
model,0.7103515958602942,0.3525187269719214
model,0.5688644101490948,0.22023949217700878
model,0.8704783183055391,0.43227293448165377
model,0.8094877093823613,0.33886620973380216
model,0.8872390306943831,0.4161626405996813
model,0.6467631761905173,0.2642588139479989
model,0.7803330752870064,0.3689885521384064
model,0.8317104996866571,0.5106602846025756
model,0.4509532772594266,0.21833644987248915
model,0.7628626279058307,0.378038873970063
model,0.5642982896541003,0.24673710023630094
model,0.7025305709419598,0.38533250463971047
model,0.49420584235443593,0.28002254172301166
model,0.8457900300638461,0.37274575916844344
model,0.7187886370397849,0.3815181023324353
model,0.563669378655149,0.30394433073321775
model,0.8779435096239508,0.45615333902973537
model,0.8053622025181508,0.38484441264787717
model,0.8683088402483944,0.5424500855198632
model,0.8290389456231678,0.4749276324428623
model,0.8396424039881313,0.4976245901285728
model,0.691950910327533,0.3543257684315919
model,0.5943408671816511,0.26067653994331846
model,0.32023404251283,0.21096175378533844
model,0.815608081493968,0.3900602099995675
model,0.8767836698577254,0.5275634124905849
model,0.6443269240207214,0.3331700424617201
model,0.9879607259118957,0.5790393768525787
model,0.664200612938137,0.2674646566721258
model,0.6077335794915507,0.24806596648919307
model,0.7648355925260507,0.44193661696221437
model,0.5725596098927592,0.20281349883599575
model,0.5406739548494439,0.24552812338758423
model,0.5573187486952246,0.1919968712331074
model,0.631780875797588,0.2517046779796572
model,0.5746677204516071,0.26630336334489935
model,0.6787977092210398,0.27529557073913286
model,0.8565414441544036,0.3889680717471591
model,0.5951471587078226,0.26598459255829393
model,0.7992483836594064,0.39012322558936485
model,0.6388437086094021,0.35269342425763917
model,0.4965046618747833,0.2342096845659769
model,0.402893910922913,0.18923319341354242
model,0.8036629211461814,0.36975467412279583
model,0.7788889104172673,0.315092807549834
model,0.7668377916335843,0.2928401066897924
model,0.6224757447375251,0.22685519467196727
model,0.6060500052343986,0.26894754408344
model,0.5405065881778056,0.26357759612428144
model,0.7646456309278931,0.28496550582511837
model,0.6284666195812055,0.3384386456201651
model,0.5391017920521546,0.22018781858632838
model,0.6466736486755895,0.29269480946320314
model,0.7564041869611493,0.4331274788124146
model,0.9999338930386481,0.46433459583654924
model,0.6715850833408656,0.2656686337237849
model,0.22650097055073487,0.191417781155492
model,0.9748139015746379,0.5351655386070843
model,0.5884278166299548,0.3204110857736184
model,0.8264401933418556,0.4715147591527041
model,0.6015735322329233,0.32819266793558
model,0.7726496742794178,0.22652688989996123
model,0.38841128105479855,0.24501395282204066
model,0.6606397448017854,0.2874686366571567
model,0.7667284838482465,0.3744333195950229
model,0.8013354172065501,0.32019961549012577
model,0.20253196576750143,0.18210045230381558
model,0.6351676008514533,0.271175322739931
model,0.48029637845210854,0.22094580042187068
model,0.5843931348383535,0.2675728658539998
model,0.7015434689701204,0.3405976112228247
model,0.8630028833594683,0.3491109740213143
model,0.8102610294713843,0.4348493274026715
model,0.7319726131038485,0.3191691061864586
model,0.7072498487509381,0.2267289718729034
model,0.6092643359123755,0.3210037191797322
model,0.8524550177499937,0.39199835163116614
model,0.7005638482963775,0.34946115560613344
model,0.8213314096198795,0.4414861995133059
model,0.631629632372283,0.2565688007243443
model,0.7989901940402966,0.3551192274062693
model,0.6466227191889786,0.3621837667668967
model,0.6232034841301587,0.30294328401699094
model,0.6982406425518234,0.286587947807969
model,0.6899554153154275,0.2221013778227491
model,0.5946906258864033,0.23728397650649846
model,0.7058439453607195,0.28211930343802083
model,0.7847175717209914,0.36787207276439227
model,0.894867272378568,0.5087667870277442
model,0.7341972053667062,0.26058188320188097
model,0.7007880537897355,0.2743370787339392
model,0.9999546480908705,0.4058334591062054
model,0.7264189736306237,0.3638227763845122
model,0.8470317485079244,0.35893652660543524
model,0.6179030406943323,0.3138089191425925
model,0.8005935655146234,0.31219200956067605
model,0.6834049046690792,0.29876962061303775
model,0.8979733600547849,0.4848172525973791
model,0.7631035339953096,0.33123820749700733
model,0.77858971846311,0.34614043071801515
model,0.6691199258513683,0.2992094669858936
model,0.7788406191618308,0.35114457611987454
model,0.8325448945627584,0.37297168251719726
model,0.31241864683106024,0.21528499668799123
model,0.8045243436581174,0.3715116478761491
model,0.6859806792952675,0.3176156771891288
model,0.566097739255139,0.26013350508984734
model,0.5592109742513898,0.25904805436991996
model,0.7920459294956065,0.31480821089239625
model,0.8151767479356397,0.37055442900086855
model,0.5543999156442402,0.21762194447551528
model,0.9163374828205609,0.41836361457461496
model,0.7964937915563534,0.2894213476010523
model,0.6874603065587837,0.34346417103774884
model,0.7518576537473952,0.3275709900172235
model,0.8902845647293625,0.4704171359831462
model,0.4291493541625676,0.22031198081075398
model,0.9166476972951463,0.40690333477577684
model,0.8223121067498058,0.3788322924916796
model,0.3375346096482493,0.22219195368844152
model,0.6706276666647815,0.340060375312798
model,0.8099405002494604,0.33007087189011725
model,0.7085627002257402,0.27384049521790593
model,0.8170332002727418,0.30493630654569504
model,0.6001743654305471,0.2609107727613367
model,0.7562444565494256,0.38390230937092173
model,0.6346302169242477,0.3301717938712801
model,0.7737858161079052,0.32852086731845165
model,0.6191835659078726,0.35069534255069346
model,0.783862393824984,0.34022625960176645
model,0.690468893507955,0.3638000926752847
model,0.966802990671733,0.5393790750414623
model,0.7043580616272905,0.3833480749007027
model,0.7149893159185357,0.3275469281591317
model,0.8926805943956689,0.5410442908035394
model,0.7227856043605362,0.2799671567081583
model,0.7119981332342907,0.2941028507273111
model,0.318438302832437,0.16920949583405567
model,0.8378048265015445,0.3628025829371901
model,0.5605902037452486,0.3025017062400662
model,0.6977119909671846,0.3083181849052445
model,0.5732019609000805,0.253797276508358
model,0.6571586220623711,0.2375622530832222
model,0.9312664183299053,0.40979427713451594
model,0.7262649037503255,0.3812703592726077
model,0.6722787653592421,0.3025956515779576
model,0.7998539270737275,0.3836513386112407
model,0.8548332715689859,0.39526437339523496
model,0.8346916969887419,0.4364689710353518
model,0.776918720564714,0.3355782675851885
model,0.7916885906014558,0.3591087806684502
model,0.8840852421139922,0.5141564277505213
model,0.7865311991329751,0.3300308675207261
model,0.6489510978488884,0.2629999991313802
model,0.8221343185197315,0.3501633954512597
model,0.848418800375663,0.36893827378316035
model,0.574536063326393,0.2579308654766849
model,0.7733780353785362,0.35363441062433376
model,0.6752978652742805,0.23677828289447644
model,0.7332572339188144,0.3352854958487603
model,0.6615310189294498,0.32700091572688395
model,0.6852317905805503,0.369261376407941
model,0.6961290239717298,0.358028119994731
model,0.5579476648990652,0.3208066434350549
model,0.1484854716039774,0.2443551745131475
model,0.5835315827662871,0.22773884384029575
model,0.6839238121074673,0.3483897421280644
model,0.46175995174958745,0.26908975247006145
model,0.9999338930386481,0.5759807436040487
model,0.38508210865177067,0.21736737383077662
model,0.5717944721780758,0.2464906196356493
model,0.778669869708382,0.3124935560719812
model,0.7759401863797316,0.29259999316996266
model,0.928304581376359,0.5712567578057753
model,0.6938092752102452,0.25548177953269324
model,0.6179525901233197,0.24972503012621944
model,0.5551956694106039,0.21638159175167548
model,0.6168896880794735,0.28692043888096763
model,0.8628963824195238,0.34700456554844183
model,0.7016602758267847,0.3095078589193449
model,0.7310188312067762,0.3639047666448224
model,0.6104595152158431,0.18277981621132908
model,0.5923289961977367,0.28691775469373704
model,0.7178448068783885,0.3631898901475619
model,0.6151470663973917,0.28802111018493576
model,0.610736467088984,0.2804131765875085
model,0.629270271616526,0.2878774261166707
model,0.6130674151640342,0.29534768379847753
model,0.6200547238400818,0.29739928062951376
model,0.5242449757328261,0.19526200155720752
model,0.7376173843509147,0.3226329343100735
model,0.7057116162226293,0.34429674042133124
model,0.9147597708977687,0.36518050558949183
model,0.6566493904979629,0.3569860977310621
model,0.6696158590924648,0.31647758840840096
model,0.8236974997025438,0.3862911962289895
model,0.7537929217641355,0.3211781233945762
model,0.8556327553755764,0.3780443016544922
model,0.6171772779641417,0.263142350789684
model,0.8478747134115502,0.4275506025074904
model,0.6190078060891424,0.36327549662501835
model,0.5563688721517257,0.25238655784959035
model,0.9058859292608592,0.39608470314942956
model,0.5589774131771894,0.29642722974587743
model,0.962999714020439,0.4427195240925184
model,0.6908285627661681,0.3132038411414256
model,0.6481872550361836,0.33953714492743864
model,0.4218818360631007,0.24244502878005994
model,0.7947631722713998,0.3649549226720139
model,0.5930560442948842,0.2967062073526518
model,0.8520514485772841,0.4554446911835615
model,0.820674635721245,0.2934960181561916
model,0.4057352579812937,0.26955535098325684
model,0.8145990903276955,0.5769053372674808
model,0.6560520350628165,0.24801297070582437
model,0.6244231619008531,0.292947394873893
model,0.772759023223093,0.4633686942503054
model,0.8805088711214712,0.3738054605972566
model,0.8217197108468319,0.36614997701374663
model,0.7122321306373134,0.35024841346556335
model,0.5029821373074038,0.23453019437399789
model,0.8018954544317479,0.3409770873623789
model,0.8995050052708238,0.43107281638902006
model,0.8730298946417232,0.4885380007166849
model,0.6262023856481148,0.2140988880229295
model,0.8192144884707065,0.3798251524269057
model,0.3149004101596546,0.15012360518601064
model,0.7427266497923922,0.27626603050874626
model,0.9555657836801134,0.5571248842833498
model,0.8504786934922938,0.2989660728089451
model,0.8522565671414444,0.46245623986532025
model,0.6111065766267515,0.19368794782538082
model,0.7424299414459713,0.30300726581970766
model,0.8443607646840158,0.4482454434948381
model,0.6733153426846546,0.2716971998839592
model,0.6808282024458824,0.30098101319732024
model,0.6832171506276652,0.2733740157466115
model,0.7172259782008187,0.2639296920817702
model,0.6191897197899203,0.24018308798909105
model,0.5863337347276453,0.2842551640182816
model,0.6155680231305608,0.3188929525698688
model,0.8356669734427399,0.32274314668189913
model,0.6224022944590853,0.2074706019019872
model,0.7048215164439309,0.33520403068335286
model,0.7981381582721503,0.4001992687855625
model,0.597534322047309,0.2755603027157885
model,0.6972817815623188,0.24929090122913408
model,0.7316148945325699,0.28580596038368444
model,0.5470201622116895,0.23227554846077383
model,0.798231622394689,0.38528714595655006
model,0.584193245406432,0.210061769493407
model,0.8168770795412543,0.3190507575600275
model,0.5620215686877245,0.24918075431716374
model,0.7679976598412964,0.3038714680847181
model,0.687330957959657,0.2796061445537693
model,0.7351672311138723,0.32042194425386716
model,0.4417798195256897,0.33847439380886685
model,0.67164863319965,0.25657993403705825
model,0.9999338930386481,0.5352426802628556
model,0.7681076642252711,0.2964496527630419
model,0.5978038281758555,0.27829316110677205
model,0.6168973376460112,0.29121540082286695
model,0.7394104252371614,0.3184607367361436
model,0.2660260623060232,0.1955274562527607
model,0.8641830358923445,0.5112459850755152
model,0.658724935647453,0.3314764819567843
model,0.4656619926328249,0.19988088920615366
model,0.6237656136198663,0.2564205418896919
model,0.8160418681140433,0.3099905156704481
model,0.33003266857915875,0.1956325625248442
model,0.813174851463286,0.30259173690272373
model,0.7390727754311534,0.3476206776668845
model,0.8272995606922005,0.40888002218744424
model,0.6148946571776146,0.27643165078969045
model,0.7979681996427883,0.26279574764159414
model,0.7330445027865664,0.3300726224178828
model,0.6906864228243184,0.2587872522716399
model,0.7235903213027435,0.3459639517831552
model,0.6361421754305241,0.3094156367512965
model,0.6946661100581738,0.2778875730197839
model,0.4671831388433575,0.19241452351924423
model,0.490413157389528,0.22493553461544974
model,0.5081091364575737,0.2352388501062683
model,0.9272025963170163,0.49351254894191443
model,0.7526456635854654,0.4385922783707177
model,0.8116099773881804,0.4009571923955476
model,0.8094601299091292,0.33835027057037903
model,0.7665916915695407,0.39860163569528223
model,0.7371891104305442,0.3144475869417331
model,0.6005860660446573,0.23229823087704612
model,0.8152260999970511,0.321326590091312
model,0.8369273271420349,0.3399374695406504
model,0.8843372716225278,0.5193443876633598
model,0.8149112385802083,0.31695337950781693
model,0.9288475401828407,0.48815157490254346
model,0.7841727516277636,0.34521741868507255
model,0.5018306795726349,0.2259785196655276
model,0.6935675523551699,0.40648910298360413
model,0.7967872062355882,0.4485408729051914
model,0.9999338930386481,0.48298140171521015
model,0.6605686937434152,0.31077759800243077
model,0.7580582036933071,0.43339771364316254
model,0.7969240554138097,0.4350440880462152
model,0.5200487101821314,0.24817532755736268
model,0.5907617484127407,0.22764186782663987
model,0.7832908466261099,0.376572707497669
model,0.8077089891782719,0.31493472565657854
model,0.8723379581004795,0.33178409004132736
model,0.5485698157267693,0.22308052775213727
model,0.7720609651935448,0.32955824626919134
model,0.6651899616974545,0.2865561369443732
model,0.5719554776383408,0.25566368950664187
model,0.6230657827449918,0.283422520887126
model,0.7838970639850047,0.38467431849557715
model,0.622816612740589,0.2636381925539168
model,0.4635049875629304,0.18290041464197487
model,0.8457936633795042,0.42703340452882327
model,0.7443830338238905,0.33011824848162624
model,0.4160461853733533,0.2747677023312307
model,0.8944922001053327,0.3860782917474884
model,0.660922807287912,0.3464041391992495
model,0.7179927695751984,0.3122264295856252
model,0.7778788196770889,0.4015728911126825
model,0.620982515803532,0.34565430093388927
model,0.6685584994951156,0.3784929546130665
model,0.675775040156601,0.35563711981618
model,0.8806696790617505,0.4746170569683553
model,0.49539529536478477,0.2397616590472423
model,0.5829147984760269,0.3523997040642244
model,0.5539232914426003,0.22554656110807386
model,0.7801506672245296,0.43504378044929637
model,0.719410858884243,0.23273688970114556
model,0.4929584985345612,0.2699035196462028
model,0.5681350357506897,0.25585980275368453
model,0.7239516731936415,0.28548879260797233
model,0.8127164764443688,0.30328365231296844
model,0.8151589003438083,0.3112630614435338
model,0.8919968921913173,0.40412723489145186
model,0.7313602070150435,0.31012188078437997
model,0.7764012177140323,0.3282235806860875
model,0.7650973181709665,0.3950176939158799
model,0.5402873156662488,0.295240975309154
model,0.6124733812957555,0.1942793641819978
model,0.7703213069952807,0.41804525388919267
model,0.8041641959022019,0.34862850320767086
model,0.6025375195171864,0.2118391304147301
model,0.5216838466398074,0.23498896656258167
model,0.7671806711585472,0.3647177716485925
model,0.7313799855691121,0.33494607394969994
model,0.8482225704441282,0.3529753667354418
model,0.895416431660601,0.35613145310778643
model,0.8798623323601633,0.43981145930149357
model,0.611175359516828,0.28720745736214215
model,0.4898289730545531,0.24218713475592027
model,0.7292385502236574,0.2674874268684165
model,0.828950957977139,0.4566427391413627
model,0.44752600064225906,0.20461199079910913
model,0.8224043970644196,0.30081103387880576
model,0.6326458881732028,0.3140935648663615
model,0.834457025748217,0.37195357733148265
model,0.8597888772627458,0.411104157679128
model,0.7159996574750099,0.3465839691719967
model,0.5088214638481812,0.2632462793758038
model,0.7445673263791573,0.2771739537941331
model,0.6219829046545664,0.26032992739356897
model,0.6659471522151689,0.2222909106420154
model,0.5444858034010712,0.219905498927498
model,0.9250301440835924,0.4530145168507776
model,0.5261517683758966,0.25862375100754426
model,0.8500466132840121,0.3794568055688147
model,0.4144741373677195,0.22070620306201277
model,0.4911372208126602,0.2201337583117326
model,0.8044972954548654,0.397617134430134
model,0.6102890892692281,0.27002062907302393
model,0.44378285787215954,0.2005796931597915
model,0.7655399606301796,0.36481275349248127
model,0.6899069822860857,0.3151337559436715
model,0.6246775443468298,0.28462147558758827
model,0.6525364916027349,0.18851406842388624
model,0.81892876623197,0.39196670930997385
model,0.7100512787122518,0.33001351723237154
model,0.8771035108528465,0.3847934404807239
model,0.8004135355934057,0.4258736017555598
model,0.9487566353868305,0.5444252367236463
model,0.6360105328779112,0.28752480771267236
model,0.7834787272263467,0.2845724031545832
model,0.73612160396259,0.33381060210927677
model,0.7783869778006618,0.3365207185012048
model,0.8913646305801506,0.4133159800389561
model,0.44382132973154753,0.24498408317816997
model,0.34441877421289924,0.1823753082415683
model,0.9350675784192454,0.4122945437003308
model,0.5761236787225505,0.34925079229177736
model,0.4495403820356063,0.14603700403927317
model,0.4563117783585054,0.21496714171060569
model,0.5009769905965088,0.3132943900368677
model,0.49935403491400454,0.22487175229046868
model,0.6931205944005923,0.2509952767870469
model,0.7238638929931048,0.2843711312789458
model,0.6939238735202252,0.30387008435524193
model,0.9999338930386481,0.5136867445789874
model,0.8495746038629325,0.36026164422880946
model,0.8605067065478138,0.3870315681701632
model,0.8932750403193623,0.5173424661516316
model,0.5339370749225565,0.1864762381710271
model,0.642802808706973,0.24612521660170397
model,0.79243424238332,0.38442418164876613
model,0.7778634452499681,0.2356552045399335
model,0.7546051948482266,0.3735213186976243
model,0.8564315431695134,0.40062197515563647
model,0.6817331772836044,0.3500555205528846
model,0.6761487046334377,0.31664149165336936
model,0.6198795001394966,0.33605597154759803
model,0.6499918945204389,0.30597643011631404
model,0.7611805677485675,0.33101426771286596
model,0.6899429007923203,0.32039997423068717
model,0.6030776972064665,0.2357352988657812
model,0.9163571563248831,0.456310108576458
model,0.7643522238959599,0.4383506751965178
model,0.8761547639298157,0.37996849636531205
model,0.8156357357138437,0.4963389576120371
model,0.6763082567413466,0.2591188585326897
model,0.6190393096093532,0.23308719731997027
model,0.8049168026873511,0.3528170026746163
model,0.7229700241073073,0.2692621975082369
model,0.6726758003479292,0.3229892528316913
model,0.5340439798307648,0.25965583207311954
model,0.7421690089806162,0.3604768502661376
model,0.6430968075689194,0.2899194953644542
model,0.6333799127587012,0.25902790354426275
model,0.6682731618257943,0.2686027799614756
model,0.27397080611082897,0.223185348001653
model,0.6783180005765742,0.3426588942820687
model,0.7946079309061425,0.3613317771365699
model,0.4027859496769341,0.23218498785141314
model,0.7583101819988294,0.30440577078500425
model,0.6362148891925468,0.19525782278899972
model,0.6220180306830556,0.27046305465581016
model,0.7267893636737245,0.2662053208300019
model,0.7387004792481651,0.3058107630432299
model,0.7560680202771839,0.3156569760668399
model,0.8245856932570097,0.361779624511265
model,0.8268350396278525,0.5082136562767843
model,0.9680675685828857,0.557970902371234
model,0.7280767765967213,0.3609064183173955
model,0.4596590286630493,0.15113019001313882
model,0.8134793661354399,0.3226566785486276
model,0.7501182112821593,0.3439871605944519
model,0.8331181262376742,0.31877624895793616
model,0.67237409669752,0.25891249155567236
model,0.8608157944363074,0.3241288185021687
model,0.9270809682142119,0.47747342074290344
model,0.5661382843879201,0.2898490579492019
model,0.4800400697256011,0.2467989804127057
model,0.6484174051604646,0.28193331024130797
model,0.9385881233318217,0.39689314717181734
model,0.49839286556272855,0.20932716942139587
model,0.7769374458283993,0.31622216187999097
model,0.8724085873510485,0.36223126362364444
model,0.6150581783126384,0.23199131041663135
model,0.7193977070428994,0.35872819548682794
model,0.6256686853368343,0.27750168845069384
model,0.8275066268108817,0.33241887671912523
model,0.3648909651679687,0.2555536860710031
model,0.7416953345260909,0.32897052395722365
model,0.7111885647787844,0.35890599377034654
model,0.3286993962820335,0.23055109886364664
model,0.7072049786333109,0.29802983187050747
model,0.34043986560266726,0.23629248819410406
model,0.9003393274374822,0.4669092831277646
model,0.8569521113455968,0.47681668221541973
model,0.922816585104294,0.4466682222597638
model,0.5927537005670668,0.27392335520165473
model,0.7741303288284691,0.30574269002246673
model,0.9155337281461189,0.536750397128109
model,0.5541220267742335,0.2772378389589315
model,0.6797044488995563,0.4145030486338799
model,0.8861611849201786,0.44733106706327536
model,0.8060987760891509,0.3481483874360571
model,0.6712197642947636,0.28880682702142846
model,0.48320302884788074,0.26248973009993554
model,0.5965785753299976,0.2239640360238958
model,0.7321309849085258,0.32940578935376186
model,0.48590828226260535,0.2857337083754059
model,0.6427421786009798,0.2931781440909389
model,0.6012401973547783,0.1906259822756092
model,0.5246120699643714,0.3493790947899573
model,0.5998622360060263,0.24581018488128537
model,0.8715376007170201,0.4440454362891236
model,0.8317760962937599,0.36311060583486293
model,0.787585715163533,0.3149683516029639
model,0.772819023657477,0.4854911550479965
model,0.8254515452374259,0.4314906982621803
model,0.7363958130429152,0.351199748451376
model,0.7561595177429749,0.2836622266860327
model,0.7616719371697235,0.2989759466395247
model,0.6538198689274957,0.270394642835449
model,0.8190426943933736,0.3299924753514413
model,0.8897134767091105,0.32350434647666504
model,0.682519840175002,0.4080074954633457
model,0.6956883628661933,0.2998844111494222
model,0.7862673790973386,0.4126396925351247
model,0.2273280581970819,0.1689870941277429
model,0.8687496756966394,0.45173942700119285
model,0.7980149302489301,0.34096379295162094
model,0.5201290443747134,0.22185209027310154
model,0.7547215130882066,0.36124866039715137
model,0.6222694493576427,0.38128609505376543
model,0.4293241186381537,0.22938539313859393
model,0.7634503679605268,0.27525048302330407
model,0.8671129733681667,0.4969960549360434
model,0.6698457343040276,0.37482426479166314
model,0.8659170658312888,0.546815942855757
model,0.6166976256259566,0.28496432678062306
model,0.5409220939522141,0.2720563513599592
model,0.9055820010161086,0.39555125743725894
model,0.8995959078617545,0.3739215781594054
model,0.6710736884247851,0.3078914526616304
model,0.43960246442665696,0.23440378495577005
model,0.8106602185111303,0.4877176296437406
model,0.48712535122476475,0.29250611051304165
model,0.5216016410615029,0.25925376823789004
model,0.42325679800817984,0.23136288795283547
model,0.551243258830977,0.28268324259582606
model,0.6185104266979048,0.20462920112681895
model,0.908186710211501,0.49896969284601284
model,0.7164679133463658,0.3589257934940567
model,0.6669629162455443,0.3004034727643894
model,0.3369369921026477,0.21587992603631206
model,0.8098188802333863,0.2541113634990867
model,0.4766703263335731,0.3057436793704271
model,0.5718744838138045,0.31282701917297073
model,0.9406627497385567,0.6959288745867253
model,0.9294075363749229,0.45563679562638676
model,0.5333809864777624,0.22782210018278792
model,0.5917122048688996,0.2753470429349155
model,0.9995682846470267,0.5701691875117156
model,0.6164635330798349,0.30382775920851224
model,0.5170911093867061,0.2972496360647609
model,0.70221521174968915,0.27220519459250453
model,0.8584975128852865,0.42189597133032114
model,0.672046610547153,0.3405929808323349
model,0.89528737052431,0.4131814098631199
model,0.6731791842547228,0.32877678386501547
model,0.27333999260268815,0.16391025918111607
model,0.6521354202632381,0.21649077095141334
model,0.5205812520806071,0.26531671883383073
model,0.953524096986314,0.5865256696884189
model,0.3907720509638594,0.19157792004802188
model,0.4317873878767729,0.26135596727283383
model,0.8348041026937842,0.40134643983747975
model,0.659256840938409,0.31179288458473337
model,0.8377140862571901,0.3829611770452957
model,0.6930331448255286,0.2644865051090492
model,0.5015490117070701,0.23619071470313338
model,0.7830282798058639,0.3764700741939729
model,0.8041517777324044,0.37109247485637514
model,0.8001337616442907,0.4900057031067333
model,0.5840681246225544,0.22698175019852895
model,0.9246457021196008,0.46796633737520804
model,0.6452748118574999,0.26040307963846365
model,0.866654372399654,0.30770779415644506
model,0.9296747049238059,0.46290766988491044
model,0.542424267286796,0.30281399882421456
model,0.7391970020564911,0.294963837603596
model,0.7903464716703331,0.3386571014402933
model,0.8545480008275471,0.4110437620752113
model,0.5932441691818315,0.3007303600630148
model,0.7667334704637075,0.3557864473505393
model,0.8787844135776839,0.3910081504187694
model,0.5983154896380866,0.22139401162937608
model,0.7856825659199169,0.38135533149875334
model,0.4904421910439434,0.23108812521403313
model,0.8951338459276665,0.37484716167699045
model,0.5754886157891295,0.2052820152777654
model,0.4151440338473034,0.22241868095497389
model,0.790899943500599,0.32407447131227557
model,0.7900447661531236,0.3031796739745718
model,0.7437964104952043,0.2613452278167777
model,0.7970779320922431,0.38881268897240656
model,0.9018163966381727,0.44148703855408444
model,0.784900626792128,0.30894626090105975
model,0.5075377215751773,0.2552825366144293
model,0.4672729536380761,0.16549034410554378
model,0.612728054964027,0.2816477832728611
model,0.517189568375669,0.18649195224453952
model,0.6077440459536005,0.26123193772047104
model,0.734415960802963,0.2802880847551669
model,0.9251168210652123,0.3959782392871813
model,0.5731422188436182,0.1950420535296365
model,0.744548643189663,0.3331204580339181
model,0.9612840939364898,0.5606225442307503
model,0.756670921794383,0.3126858407226187
model,0.6744883127912317,0.3277840230857153
model,0.6830379179026631,0.273445051573559
model,0.605893844286412,0.32985412380956086
model,0.7964327277884673,0.3498332604477755
